type,trade_id,product_id,time,side,price,last_size,sequence,best_bid,best_ask,high_24h,low_24h,volume_24h,volume_30d,open_24h
ticker,44878712,BTC-USD,2018-06-15T20:39:48.103000Z,buy,6525.00000000,0.25703316,6096149786,6523.42,6525,6694.56000000,6445.00000000,7340.91524024,239352.76157647,6655.01000000
ticker,44878713,BTC-USD,2018-06-15T20:39:50.434000Z,buy,6525.00000000,0.01170000,6096150561,6524.99,6525,6694.56000000,6445.00000000,7340.92694024,239352.77327647,6655.01000000
ticker,44878714,BTC-USD,2018-06-15T20:39:51.824000Z,sell,6524.99000000,0.67956000,6096150707,6524.99,6525,6694.56000000,6445.00000000,7341.60650024,239353.45283647,6655.01000000
ticker,44878716,BTC-USD,2018-06-15T20:39:51.824000Z,sell,6524.99000000,2.39814000,6096150711,6524.99,6525,6694.56000000,6445.00000000,7344.00464024,239355.85097647,6655.01000000
ticker,44878717,BTC-USD,2018-06-15T20:39:51.839000Z,sell,6524.99000000,0.16966000,6096150718,6524.99,6525,6694.56000000,6445.00000000,7344.17430024,239356.02063647,6655.01000000
ticker,44878723,BTC-USD,2018-06-15T20:39:51.841000Z,sell,6522.89000000,0.43808000,6096150731,6520,6525,6694.56000000,6445.00000000,7344.61238024,239356.45871647,6655.01000000
ticker,44878725,BTC-USD,2018-06-15T20:39:51.841000Z,sell,6520.00000000,0.55192000,6096150735,6520,6525,6694.56000000,6445.00000000,7345.16430024,239357.01063647,6655.01000000
ticker,44878726,BTC-USD,2018-06-15T20:39:51.858000Z,sell,6520.00000000,0.20000000,6096150746,6520,6525,6694.56000000,6445.00000000,7345.36430024,239357.21063647,6655.01000000
ticker,44878727,BTC-USD,2018-06-15T20:39:51.890000Z,sell,6519.94000000,0.00200000,6096150764,6519.94,6525,6694.56000000,6445.00000000,7345.36630024,239357.21263647,6655.01000000
ticker,44878731,BTC-USD,2018-06-15T20:39:51.911000Z,sell,6517.00000000,0.00200230,6096150795,6516.9,6522.9,6694.56000000,6445.00000000,7345.36830254,239357.21463877,6655.01000000
ticker,44878735,BTC-USD,2018-06-15T20:39:51.929000Z,sell,6516.89000000,0.45820000,6096150813,6516.89,6522.9,6694.56000000,6445.00000000,7345.82650254,239357.67283877,6655.01000000
ticker,44878736,BTC-USD,2018-06-15T20:39:51.959000Z,sell,6519.95000000,0.00200000,6096150853,6520,6522.9,6694.56000000,6445.00000000,7345.82850254,239357.67483877,6655.01000000
ticker,44878737,BTC-USD,2018-06-15T20:39:52.616000Z,sell,6517.01000000,0.00400000,6096151285,6517.01,6517.02,6694.56000000,6445.00000000,7345.83250254,239357.67883877,6655.01000000
ticker,44878738,BTC-USD,2018-06-15T20:39:53.210000Z,sell,6516.89000000,0.71846000,6096151632,6516.89,6516.9,6694.56000000,6445.00000000,7346.55096254,239358.39729877,6655.01000000
ticker,44878739,BTC-USD,2018-06-15T20:39:53.232000Z,sell,6516.89000000,0.54595520,6096151645,6511.95,6511.96,6694.56000000,6445.00000000,7347.09691774,239358.94325397,6655.01000000
ticker,44878740,BTC-USD,2018-06-15T20:39:54.064000Z,sell,6511.95000000,0.00200000,6096152001,6511.95,6511.96,6694.56000000,6445.00000000,7347.09891774,239358.94525397,6655.01000000
ticker,44878741,BTC-USD,2018-06-15T20:39:54.179000Z,sell,6511.95000000,0.00000230,6096152080,6511.47,6511.96,6694.56000000,6445.00000000,7347.09892004,239358.94525627,6655.01000000
ticker,44878752,BTC-USD,2018-06-15T20:39:54.254000Z,sell,6511.47000000,0.00200000,6096152143,6511.42,6511.48,6694.56000000,6445.00000000,7347.10092004,239358.94725627,6655.01000000
ticker,44878753,BTC-USD,2018-06-15T20:39:54.690000Z,sell,6511.42000000,0.20000000,6096152316,6509.99,6510,6694.56000000,6445.00000000,7347.30092004,239359.14725627,6655.01000000
ticker,44878755,BTC-USD,2018-06-15T20:39:55.352000Z,sell,6509.99000000,0.00188388,6096152609,6509.99,6510,6694.56000000,6445.00000000,7347.30280392,239359.14914015,6655.01000000
ticker,44878757,BTC-USD,2018-06-15T20:39:55.359000Z,sell,6509.99000000,0.00199388,6096152620,6509.99,6510,6694.56000000,6445.00000000,7347.3047978,239359.15113403,6655.01000000
ticker,44878758,BTC-USD,2018-06-15T20:39:55.674000Z,sell,6509.99000000,0.00161000,6096152757,6506.79,6510,6694.56000000,6445.00000000,7347.3064078,239359.15274403,6655.01000000
ticker,44878759,BTC-USD,2018-06-15T20:39:56.134000Z,sell,6506.79000000,0.00103000,6096152991,6506.79,6506.8,6694.56000000,6445.00000000,7347.3074378,239359.15377403,6655.01000000
ticker,44878760,BTC-USD,2018-06-15T20:39:56.134000Z,sell,6506.79000000,0.01512381,6096152993,6506.79,6506.8,6694.56000000,6445.00000000,7347.32256161,239359.16889784,6655.01000000
ticker,44878764,BTC-USD,2018-06-15T20:39:58.042000Z,sell,6505.73000000,0.02621178,6096153455,6505.73,6506.8,6694.56000000,6445.00000000,7347.34877339,239359.19510962,6655.01000000
ticker,44878765,BTC-USD,2018-06-15T20:39:58.385000Z,sell,6505.73000000,0.02300000,6096153603,6505.73,6505.74,6694.56000000,6445.00000000,7347.37177339,239359.21810962,6655.01000000
ticker,44878766,BTC-USD,2018-06-15T20:40:03.730000Z,buy,6503.78000000,0.03480000,6096154786,6503.77,6503.78,6694.56000000,6445.00000000,7340.42385182,239351.31224802,6658.00000000
ticker,44878767,BTC-USD,2018-06-15T20:40:07.352000Z,sell,6503.77000000,0.03000000,6096155235,6503.77,6503.78,6694.56000000,6445.00000000,7340.45385182,239351.34224802,6658.00000000
ticker,44878768,BTC-USD,2018-06-15T20:40:07.352000Z,sell,6503.77000000,0.00368646,6096155237,6503.77,6503.78,6694.56000000,6445.00000000,7340.45753828,239351.34593448,6658.00000000
ticker,44878774,BTC-USD,2018-06-15T20:40:07.353000Z,sell,6501.00000000,0.00368831,6096155249,6500.79,6503.78,6694.56000000,6445.00000000,7340.46122659,239351.34962279,6658.00000000
ticker,44878779,BTC-USD,2018-06-15T20:40:07.353000Z,sell,6498.09000000,0.01000000,6096155259,6497.15,6497.98,6694.56000000,6445.00000000,7340.47122659,239351.35962279,6658.00000000
ticker,44878780,BTC-USD,2018-06-15T20:40:25.830000Z,sell,6497.16000000,0.19520000,6096157543,6497.16,6497.17,6694.56000000,6445.00000000,7340.66642659,239351.55482279,6658.00000000
ticker,44878794,BTC-USD,2018-06-15T20:40:36.382000Z,sell,6491.57000000,0.41037113,6096159229,6491.52,6491.53,6694.56000000,6445.00000000,7341.07679772,239351.96519392,6658.00000000
ticker,44878795,BTC-USD,2018-06-15T20:40:39.700000Z,buy,6491.53000000,0.76520000,6096160371,6491.52,6491.53,6694.56000000,6445.00000000,7341.84199772,239352.73039392,6658.00000000
ticker,44878796,BTC-USD,2018-06-15T20:40:39.700000Z,buy,6491.53000000,0.23480000,6096160373,6491.52,6491.53,6694.56000000,6445.00000000,7342.07679772,239352.96519392,6658.00000000
ticker,44878798,BTC-USD,2018-06-15T20:40:39.701000Z,buy,6491.53000000,0.43480000,6096160378,6491.52,6491.53,6694.56000000,6445.00000000,7342.51159772,239353.39999392,6658.00000000
ticker,44878799,BTC-USD,2018-06-15T20:40:43.905000Z,sell,6491.52000000,0.22046843,6096161091,6491.52,6491.53,6694.56000000,6445.00000000,7342.73206615,239353.62046235,6658.00000000
ticker,44878800,BTC-USD,2018-06-15T20:41:01.147000Z,buy,6491.53000000,0.01000000,6096162795,6491.52,6491.53,6694.56000000,6445.00000000,7361.06582496,239379.37580238,6659.00000000
ticker,44878804,BTC-USD,2018-06-15T20:41:01.147000Z,buy,6494.48000000,0.00340457,6096162803,6491.52,6494.48,6694.56000000,6445.00000000,7361.06922953,239379.37920695,6659.00000000
ticker,44878805,BTC-USD,2018-06-15T20:41:13.916000Z,sell,6494.57000000,0.47650000,6096163774,6494.57,6494.58,6694.56000000,6445.00000000,7361.54572953,239379.85570695,6659.00000000
ticker,44878806,BTC-USD,2018-06-15T20:41:24.449000Z,buy,6494.58000000,0.23130000,6096165438,6494.57,6494.58,6694.56000000,6445.00000000,7361.77702953,239380.08700695,6659.00000000
ticker,44878807,BTC-USD,2018-06-15T20:41:37.150000Z,sell,6494.57000000,0.20000000,6096165887,6494.57,6494.58,6694.56000000,6445.00000000,7361.97702953,239380.28700695,6659.00000000
ticker,44878808,BTC-USD,2018-06-15T20:41:37.150000Z,sell,6494.57000000,0.00168000,6096165889,6494.57,6494.58,6694.56000000,6445.00000000,7361.97870953,239380.28868695,6659.00000000
ticker,44878811,BTC-USD,2018-06-15T20:41:37.150000Z,sell,6491.51000000,0.33148680,6096165895,6491.51,6494.58,6694.56000000,6445.00000000,7362.31019633,239380.62017375,6659.00000000
ticker,44878818,BTC-USD,2018-06-15T20:41:48.268000Z,sell,6490.05000000,0.00200000,6096167250,6489.86,6491.52,6694.56000000,6445.00000000,7357.77694014,239377.65129428,6662.50000000
ticker,44878823,BTC-USD,2018-06-15T20:41:48.268000Z,sell,6485.41000000,0.07526481,6096167260,6485.4,6485.41,6694.56000000,6445.00000000,7357.85220495,239377.72655909,6662.50000000
ticker,44878824,BTC-USD,2018-06-15T20:41:55.459000Z,buy,6485.41000000,0.31361136,6096167899,6485.4,6485.41,6694.56000000,6445.00000000,7358.16581631,239378.04017045,6662.50000000
ticker,44878825,BTC-USD,2018-06-15T20:41:59.939000Z,buy,6485.41000000,0.05158864,6096168182,6485.4,6485.41,6694.56000000,6445.00000000,7358.21740495,239378.09175909,6662.50000000
ticker,44878827,BTC-USD,2018-06-15T20:41:59.939000Z,buy,6485.41000000,0.07771136,6096168186,6485.4,6485.41,6694.56000000,6445.00000000,7358.29511631,239378.16947045,6662.50000000
ticker,44878834,BTC-USD,2018-06-15T20:42:10.638000Z,buy,6488.92000000,0.09180620,6096169973,6485.4,6488.92,6694.56000000,6445.00000000,7358.38692251,239378.26127665,6662.50000000
ticker,44878835,BTC-USD,2018-06-15T20:42:37.781000Z,sell,6489.70000000,0.05670000,6096171265,6489.7,6489.71,6694.56000000,6445.00000000,7351.70725893,239377.46565725,6662.50000000
ticker,44878836,BTC-USD,2018-06-15T20:42:49.722000Z,sell,6489.70000000,0.05590000,6096172631,6489.7,6489.71,6694.56000000,6445.00000000,7351.76315893,239377.52155725,6662.50000000
ticker,44878837,BTC-USD,2018-06-15T20:42:50.527000Z,sell,6489.70000000,0.10000000,6096172673,6489.7,6489.71,6694.56000000,6445.00000000,7351.86315893,239377.62155725,6662.50000000
ticker,44878838,BTC-USD,2018-06-15T20:43:00.157000Z,buy,6489.71000000,0.00200000,6096173438,6489.7,6489.71,6694.56000000,6445.00000000,7351.86515893,239377.62355725,6662.50000000
ticker,44878839,BTC-USD,2018-06-15T20:43:00.157000Z,buy,6489.71000000,0.00200000,6096173440,6489.7,6489.71,6694.56000000,6445.00000000,7351.86715893,239377.62555725,6662.50000000
ticker,44878840,BTC-USD,2018-06-15T20:43:00.157000Z,buy,6489.71000000,0.34830000,6096173442,6489.7,6489.71,6694.56000000,6445.00000000,7352.21545893,239377.97385725,6662.50000000
ticker,44878844,BTC-USD,2018-06-15T20:43:11.700000Z,sell,6489.70000000,0.27500000,6096175747,6489.7,6489.71,6694.56000000,6445.00000000,7352.49045893,239378.24885725,6662.50000000
ticker,44878845,BTC-USD,2018-06-15T20:43:22.761000Z,buy,6489.71000000,0.02500000,6096176633,6489.7,6489.71,6694.56000000,6445.00000000,7349.63471849,239375.81679554,6662.49000000
ticker,44878846,BTC-USD,2018-06-15T20:43:22.761000Z,buy,6489.71000000,0.01770000,6096176635,6489.7,6489.71,6694.56000000,6445.00000000,7349.65241849,239375.83449554,6662.49000000
ticker,44878847,BTC-USD,2018-06-15T20:43:44.245000Z,buy,6489.71000000,0.21230000,6096178179,6489.7,6489.71,6694.56000000,6445.00000000,7349.86471849,239376.04679554,6662.49000000
ticker,44878848,BTC-USD,2018-06-15T20:43:47.778000Z,buy,6489.71000000,0.00122000,6096178454,6489.7,6489.72,6694.56000000,6445.00000000,7349.86593849,239376.04801554,6662.49000000
ticker,44878849,BTC-USD,2018-06-15T20:43:47.778000Z,buy,6489.72000000,1.68869862,6096178456,6489.7,6489.72,6694.56000000,6445.00000000,7351.55463711,239377.73671416,6662.49000000
ticker,44878850,BTC-USD,2018-06-15T20:43:49.873000Z,buy,6489.72000000,0.00300000,6096178611,6489.71,6489.72,6694.56000000,6445.00000000,7351.55763711,239377.73971416,6662.49000000
ticker,44878852,BTC-USD,2018-06-15T20:43:56.798000Z,buy,6489.72000000,0.00104000,6096179303,6491.96,6491.97,6694.56000000,6445.00000000,7351.55867711,239377.74075416,6662.49000000
ticker,44878853,BTC-USD,2018-06-15T20:43:57.008000Z,sell,6491.96000000,0.67520000,6096179435,6491.96,6491.97,6694.56000000,6445.00000000,7352.23387711,239378.41595416,6662.49000000
ticker,44878854,BTC-USD,2018-06-15T20:44:20.164000Z,buy,6491.97000000,0.04910000,6096181617,6491.96,6491.97,6694.56000000,6445.00000000,7341.78455468,239376.59335405,6662.50000000
ticker,44878855,BTC-USD,2018-06-15T20:44:32.622000Z,sell,6491.96000000,0.01500000,6096183964,6491.96,6491.97,6694.56000000,6445.00000000,7341.79955468,239376.60835405,6662.50000000
ticker,44878856,BTC-USD,2018-06-15T20:44:44.062000Z,buy,6491.97000000,0.06180000,6096184802,6491.96,6491.97,6694.56000000,6445.00000000,7341.86135468,239376.67015405,6662.50000000
ticker,44878857,BTC-USD,2018-06-15T20:44:45.103000Z,buy,6491.97000000,0.00300000,6096184923,6491.96,6491.97,6694.56000000,6445.00000000,7341.86435468,239376.67315405,6662.50000000
ticker,44878858,BTC-USD,2018-06-15T20:44:45.331000Z,sell,6491.96000000,0.00168200,6096184990,6491.96,6491.97,6694.56000000,6445.00000000,7341.86603668,239376.67483605,6662.50000000
ticker,44878859,BTC-USD,2018-06-15T20:44:55.652000Z,buy,6491.97000000,0.01940000,6096185864,6491.96,6491.97,6694.56000000,6445.00000000,7341.88543668,239376.69423605,6662.50000000
ticker,44878860,BTC-USD,2018-06-15T20:45:03.466000Z,buy,6491.97000000,0.07678786,6096186437,6491.96,6491.97,6694.56000000,6445.00000000,7341.1471678,239375.47302391,6662.49000000
ticker,44878861,BTC-USD,2018-06-15T20:45:03.583000Z,buy,6491.97000000,0.04607271,6096186453,6491.96,6491.97,6694.56000000,6445.00000000,7341.19324051,239375.51909662,6662.49000000
ticker,44878862,BTC-USD,2018-06-15T20:45:03.750000Z,buy,6491.97000000,0.01535757,6096186485,6491.96,6491.97,6694.56000000,6445.00000000,7341.20859808,239375.53445419,6662.49000000
ticker,44878863,BTC-USD,2018-06-15T20:45:06.372000Z,buy,6491.97000000,0.03830000,6096186774,6491.96,6491.97,6694.56000000,6445.00000000,7341.24689808,239375.57275419,6662.49000000
ticker,44878869,BTC-USD,2018-06-15T20:45:17.868000Z,buy,6493.59000000,1.00439921,6096190349,6493.58,6493.59,6694.56000000,6445.00000000,7342.25129729,239376.5771534,6662.49000000
ticker,44878870,BTC-USD,2018-06-15T20:45:31.335000Z,sell,6493.58000000,0.06120000,6096191288,6493.58,6493.59,6694.56000000,6445.00000000,7342.31249729,239376.6383534,6662.49000000
ticker,44878871,BTC-USD,2018-06-15T20:45:42.698000Z,buy,6493.59000000,0.72520000,6096192026,6493.58,6493.59,6694.56000000,6445.00000000,7343.03769729,239377.3635534,6662.49000000
ticker,44878872,BTC-USD,2018-06-15T20:45:49.014000Z,buy,6493.59000000,0.00151000,6096192409,6493.63,6496.26,6694.56000000,6445.00000000,7343.03920729,239377.3650634,6662.49000000
ticker,44878873,BTC-USD,2018-06-15T20:45:55.164000Z,sell,6496.25000000,0.02150000,6096193049,6496.25,6496.26,6694.56000000,6445.00000000,7341.71605608,239376.52426276,6662.50000000
ticker,44878874,BTC-USD,2018-06-15T20:46:08.080000Z,buy,6496.26000000,0.92760000,6096194120,6496.25,6496.26,6694.56000000,6445.00000000,7342.64365608,239377.45186276,6662.50000000
ticker,44878875,BTC-USD,2018-06-15T20:46:13.207000Z,buy,6496.26000000,5.09024780,6096194533,6496.25,6496.26,6694.56000000,6445.00000000,7347.73390388,239382.54211056,6662.50000000
ticker,44878876,BTC-USD,2018-06-15T20:46:15.356000Z,buy,6496.26000000,2.06735220,6096194828,6496.25,6496.26,6694.56000000,6445.00000000,7349.80125608,239384.60946276,6662.50000000
ticker,44878878,BTC-USD,2018-06-15T20:46:15.356000Z,buy,6496.92000000,0.08321460,6096194832,6496.25,6497.17,6694.56000000,6445.00000000,7349.88447068,239384.69267736,6662.50000000
ticker,44878880,BTC-USD,2018-06-15T20:46:15.356000Z,buy,6498.00000000,4.00000000,6096194836,6498.51,6500,6694.56000000,6445.00000000,7353.88447068,239388.69267736,6662.50000000
ticker,44878883,BTC-USD,2018-06-15T20:46:15.510000Z,buy,6500.00000000,0.99270000,6096194972,6499.99,6500,6694.56000000,6445.00000000,7354.87717068,239389.68537736,6662.50000000
ticker,44878884,BTC-USD,2018-06-15T20:46:15.514000Z,buy,6500.00000000,1.00000000,6096194975,6499.99,6500,6694.56000000,6445.00000000,7355.87717068,239390.68537736,6662.50000000
ticker,44878886,BTC-USD,2018-06-15T20:46:16.627000Z,buy,6500.00000000,0.00121975,6096195246,6499.99,6500,6694.56000000,6445.00000000,7355.87839043,239390.68659711,6662.50000000
ticker,44878887,BTC-USD,2018-06-15T20:46:17.524000Z,buy,6500.00000000,0.00000025,6096195420,6501.58,6501.59,6694.56000000,6445.00000000,7355.87839068,239390.68659736,6662.50000000
ticker,44878888,BTC-USD,2018-06-15T20:46:17.906000Z,buy,6501.59000000,0.00200000,6096195559,6501.58,6501.59,6694.56000000,6445.00000000,7355.88039068,239390.68859736,6662.50000000
ticker,44878890,BTC-USD,2018-06-15T20:46:18.994000Z,buy,6503.00000000,0.31204000,6096195759,6502.99,6503,6694.56000000,6445.00000000,7356.19243068,239391.00063736,6662.50000000
ticker,44878905,BTC-USD,2018-06-15T20:46:22.735000Z,buy,6511.37000000,1.00000000,6096196899,6505.73,6511.5,6694.56000000,6445.00000000,7357.19243068,239392.00063736,6662.50000000
ticker,44878908,BTC-USD,2018-06-15T20:46:22.735000Z,buy,6512.64000000,6.46689035,6096196905,6512.63,6512.64,6694.56000000,6445.00000000,7363.65932103,239398.46752771,6662.50000000
ticker,44878910,BTC-USD,2018-06-15T20:46:22.779000Z,sell,6512.63000000,0.25670000,6096196943,6512.63,6512.64,6694.56000000,6445.00000000,7363.91602103,239398.72422771,6662.50000000
ticker,44878912,BTC-USD,2018-06-15T20:46:22.824000Z,sell,6512.63000000,0.47820000,6096197007,6512.63,6512.64,6694.56000000,6445.00000000,7364.39422103,239399.20242771,6662.50000000
ticker,44878913,BTC-USD,2018-06-15T20:46:41.401000Z,sell,6513.20000000,0.01110000,6096200669,6513.2,6513.21,6694.56000000,6445.00000000,7364.40532103,239399.21352771,6662.50000000
ticker,44878914,BTC-USD,2018-06-15T20:46:52.961000Z,buy,6513.21000000,0.05200000,6096202900,6513.2,6513.21,6694.56000000,6445.00000000,7356.11958377,239403.71469503,6683.49000000
ticker,44878916,BTC-USD,2018-06-15T20:47:05.171000Z,sell,6513.20000000,0.00200000,6096204284,6513.2,6513.21,6694.56000000,6445.00000000,7356.12158377,239403.71669503,6683.49000000
ticker,44878918,BTC-USD,2018-06-15T20:47:05.171000Z,sell,6513.20000000,0.00182000,6096204288,6513.2,6513.21,6694.56000000,6445.00000000,7356.12340377,239403.71851503,6683.49000000
ticker,44878921,BTC-USD,2018-06-15T20:47:05.171000Z,sell,6513.19000000,0.00399106,6096204294,6513.19,6513.21,6694.56000000,6445.00000000,7356.12739483,239403.72250609,6683.49000000
ticker,44878923,BTC-USD,2018-06-15T20:47:05.435000Z,sell,6513.19000000,0.00155443,6096204415,6513.19,6513.2,6694.56000000,6445.00000000,7356.12894926,239403.72406052,6683.49000000
ticker,44878924,BTC-USD,2018-06-15T20:47:09.851000Z,sell,6513.19000000,0.00020557,6096205163,6509.7,6513.2,6694.56000000,6445.00000000,7356.12915483,239403.72426609,6683.49000000
ticker,44878926,BTC-USD,2018-06-15T20:47:09.851000Z,sell,6509.00000000,1.37502443,6096205167,6509,6513.2,6694.56000000,6445.00000000,7357.50417926,239405.09929052,6683.49000000
ticker,44878931,BTC-USD,2018-06-15T20:47:17.127000Z,sell,6505.74000000,0.14130000,6096206982,6505.74,6505.75,6694.56000000,6445.00000000,7357.64547926,239405.24059052,6683.49000000
ticker,44878932,BTC-USD,2018-06-15T20:47:21.307000Z,sell,6505.74000000,0.05870000,6096207671,6505.74,6505.75,6694.56000000,6445.00000000,7357.70417926,239405.29929052,6683.49000000
ticker,44878939,BTC-USD,2018-06-15T20:47:21.307000Z,sell,6502.59000000,0.11026489,6096207685,6502.59,6505.75,6694.56000000,6445.00000000,7357.81444415,239405.40955541,6683.49000000
ticker,44878940,BTC-USD,2018-06-15T20:47:28.991000Z,buy,6502.60000000,0.01000000,6096208942,6502.59,6502.6,6694.56000000,6445.00000000,7357.82444415,239405.41955541,6683.49000000
ticker,44878942,BTC-USD,2018-06-15T20:47:28.991000Z,buy,6505.75000000,0.55093106,6096208946,6502.59,6505.75,6694.56000000,6445.00000000,7358.37537521,239405.97048647,6683.49000000
ticker,44878943,BTC-USD,2018-06-15T20:47:41.347000Z,sell,6509.00000000,0.18780000,6096212906,6509,6509.01,6694.56000000,6445.00000000,7351.91999609,239402.80688641,6679.91000000
ticker,44878945,BTC-USD,2018-06-15T20:47:52.620000Z,buy,6509.01000000,0.43000000,6096215141,6509,6509.01,6694.56000000,6445.00000000,7352.34999609,239403.23688641,6679.91000000
ticker,44878946,BTC-USD,2018-06-15T20:48:05.109000Z,sell,6509.00000000,0.02200000,6096217430,6509,6509.01,6694.56000000,6445.00000000,7352.37199609,239403.25888641,6679.91000000
ticker,44878947,BTC-USD,2018-06-15T20:48:17.442000Z,buy,6509.01000000,0.09480000,6096219872,6509,6509.01,6694.56000000,6445.00000000,7352.46679609,239403.35368641,6679.91000000
ticker,44878948,BTC-USD,2018-06-15T20:48:28.556000Z,buy,6509.01000000,0.00520000,6096222041,6509,6509.01,6694.56000000,6445.00000000,7348.90407519,239403.09454181,6669.52000000
ticker,44878950,BTC-USD,2018-06-15T20:48:28.556000Z,buy,6509.01000000,0.99050000,6096222045,6509,6509.01,6694.56000000,6445.00000000,7349.89457519,239404.08504181,6669.52000000
ticker,44878951,BTC-USD,2018-06-15T20:48:39.529000Z,buy,6509.01000000,0.09390000,6096223278,6509,6509.01,6694.56000000,6445.00000000,7349.98847519,239404.17894181,6669.52000000
ticker,44878953,BTC-USD,2018-06-15T20:48:51.266000Z,sell,6509.00000000,0.00100000,6096224429,6509,6509.01,6694.56000000,6445.00000000,7349.98947519,239404.17994181,6669.52000000
ticker,44878954,BTC-USD,2018-06-15T20:48:51.279000Z,sell,6509.00000000,0.00004000,6096224445,6505.2,6509.01,6694.56000000,6445.00000000,7349.98951519,239404.17998181,6669.52000000
ticker,44878957,BTC-USD,2018-06-15T20:48:51.414000Z,sell,6499.12000000,0.04090000,6096224576,6501.6,6505.21,6694.56000000,6445.00000000,7350.03041519,239404.22088181,6669.52000000
ticker,44878958,BTC-USD,2018-06-15T20:49:03.247000Z,sell,6500.52000000,0.23920000,6096226142,6500.52,6500.53,6694.56000000,6445.00000000,7350.26961519,239404.46008181,6669.52000000
ticker,44878959,BTC-USD,2018-06-15T20:49:12.193000Z,sell,6500.52000000,0.18041777,6096227026,6500.52,6500.53,6694.56000000,6445.00000000,7350.45003296,239404.64049958,6669.52000000
ticker,44878960,BTC-USD,2018-06-15T20:49:17.144000Z,sell,6500.52000000,0.14780000,6096227482,6500.52,6500.53,6694.56000000,6445.00000000,7342.35708124,239404.31242361,6674.71000000
ticker,44878961,BTC-USD,2018-06-15T20:49:36.655000Z,sell,6500.52000000,0.07720000,6096232149,6500.52,6500.53,6694.56000000,6445.00000000,7342.43428124,239404.38962361,6674.71000000
ticker,44878962,BTC-USD,2018-06-15T20:49:38.308000Z,buy,6500.53000000,0.23006023,6096232681,6500.52,6500.53,6694.56000000,6445.00000000,7342.66434147,239404.61968384,6674.71000000
ticker,44878965,BTC-USD,2018-06-15T20:49:39.476000Z,sell,6500.52000000,0.20981777,6096233014,6500.52,6500.53,6694.56000000,6445.00000000,7342.87415924,239404.82950161,6674.71000000
ticker,44878966,BTC-USD,2018-06-15T20:49:50.348000Z,buy,6500.53000000,0.09660000,6096234256,6500.52,6500.53,6694.56000000,6445.00000000,7342.97075924,239404.92610161,6674.71000000
ticker,44878967,BTC-USD,2018-06-15T20:50:02.534000Z,buy,6500.53000000,0.12338283,6096236122,6500.52,6500.53,6694.56000000,6445.00000000,7328.94590496,239405.70002984,6674.70000000
ticker,44878968,BTC-USD,2018-06-15T20:50:02.957000Z,buy,6500.53000000,0.15540000,6096236245,6500.52,6500.53,6694.56000000,6445.00000000,7329.10130496,239405.85542984,6674.70000000
ticker,44878969,BTC-USD,2018-06-15T20:50:07.530000Z,buy,6500.53000000,0.00766867,6096237140,6500.52,6500.53,6694.56000000,6445.00000000,7329.10897363,239405.86309851,6674.70000000
ticker,44878971,BTC-USD,2018-06-15T20:50:14.626000Z,buy,6500.53000000,0.05566867,6096238390,6500.52,6500.53,6694.56000000,6445.00000000,7329.1646423,239405.91876718,6674.70000000
ticker,44878974,BTC-USD,2018-06-15T20:50:27.387000Z,buy,6503.43000000,0.02614200,6096240991,6500.53,6503.43,6694.56000000,6445.00000000,7329.1907843,239405.94490918,6674.70000000
ticker,44878975,BTC-USD,2018-06-15T20:50:40.051000Z,buy,6505.19000000,0.41800000,6096242621,6505.18,6505.19,6694.56000000,6445.00000000,7329.6087843,239406.36290918,6674.70000000
ticker,44878976,BTC-USD,2018-06-15T20:50:44.564000Z,sell,6505.18000000,0.42000000,6096243567,6505.18,6505.19,6694.56000000,6445.00000000,7330.0287843,239406.78290918,6674.70000000
ticker,44878977,BTC-USD,2018-06-15T20:50:44.564000Z,sell,6505.18000000,0.08000000,6096243569,6505.18,6505.19,6694.56000000,6445.00000000,7330.1087843,239406.86290918,6674.70000000
ticker,44878979,BTC-USD,2018-06-15T20:50:53.176000Z,buy,6508.45000000,0.07892000,6096244714,6505.18,6508.45,6694.56000000,6445.00000000,7317.68371369,239405.72711851,6674.71000000
ticker,44878982,BTC-USD,2018-06-15T20:50:55.163000Z,buy,6509.01000000,0.81628110,6096245381,6509,6509.01,6694.56000000,6445.00000000,7318.49999479,239406.54339961,6674.71000000
ticker,44878983,BTC-USD,2018-06-15T20:51:05.499000Z,buy,6509.01000000,0.13380000,6096246896,6509,6509.01,6694.56000000,6445.00000000,7318.63379479,239406.67719961,6674.71000000
ticker,44878984,BTC-USD,2018-06-15T20:51:18.157000Z,sell,6509.00000000,0.12000000,6096248461,6509,6509.01,6694.56000000,6445.00000000,7318.75379479,239406.79719961,6674.71000000
ticker,44878985,BTC-USD,2018-06-15T20:51:18.157000Z,sell,6509.00000000,0.00184000,6096248463,6509,6509.01,6694.56000000,6445.00000000,7318.75563479,239406.79903961,6674.71000000
ticker,44878987,BTC-USD,2018-06-15T20:51:18.157000Z,sell,6505.92000000,0.25009447,6096248467,6505.92,6509.01,6694.56000000,6445.00000000,7319.00572926,239407.04913408,6674.71000000
ticker,44878988,BTC-USD,2018-06-15T20:51:18.235000Z,buy,6505.89000000,0.80000000,6096248541,6505.88,6505.89,6694.56000000,6445.00000000,7319.80572926,239407.84913408,6674.71000000
ticker,44878989,BTC-USD,2018-06-15T20:51:18.235000Z,buy,6505.89000000,0.20000000,6096248543,6505.88,6505.89,6694.56000000,6445.00000000,7320.00572926,239408.04913408,6674.71000000
